symbol,expiration,optionType,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,lastTradeDate,impliedVolatility,inTheMoney,break_even,futurePrice,return
RIVN,2024-06-21,calls,RIVN240621C00012500,12.5,USD,3.92,-0.52999973,-11.910107,32.0,1978,3.95,4.0,REGULAR,2024-01-25 15:47:07,0.8037129003906249,True,16.42,17.5,3.46
RIVN,2024-02-16,puts,RIVN240216P00018500,18.5,USD,2.56,0.0,0.0,22.0,24,3.9,4.05,REGULAR,2024-01-23 14:55:53,0.7382838671874999,True,21.06,11.5,3.49
FSR,2024-02-02,puts,FSR240202P00002500,2.5,USD,1.67,0.0,0.0,10.0,20,1.65,1.86,REGULAR,2024-01-24 18:59:10,0.500005,True,4.17,7.5,3.49
RIVN,2024-02-02,calls,RIVN240202C00012000,12.0,USD,4.0,0.0,0.0,478.0,304,2.59,2.76,REGULAR,2024-01-23 17:38:41,0.945313046875,True,16.0,18.0,3.5
FSR,2024-04-19,puts,FSR240419P00002500,2.5,USD,1.65,0.0,0.0,300.0,991,1.77,1.85,REGULAR,2024-01-22 16:49:41,1.9218753906250001,True,4.15,7.5,3.55
FSR,2024-03-15,puts,FSR240315P00002500,2.5,USD,1.65,0.0,0.0,1.0,69,1.75,2.02,REGULAR,2024-01-17 18:05:12,3.3125017187499997,True,4.15,7.5,3.55
RIVN,2024-01-26,puts,RIVN240126P00017500,17.5,USD,2.74,0.6099999,28.63849,112.0,1398,2.81,2.89,REGULAR,2024-01-25 15:26:41,1.3906280468749999,True,20.240000000000002,12.5,3.56
RIVN,2024-09-20,puts,RIVN240920P00015000,15.0,USD,3.28,0.23000002,7.5409846,9.0,4723,3.3,3.35,REGULAR,2024-01-25 14:48:56,0.6669955175781253,True,18.28,15.0,3.57
RIVN,2024-02-23,puts,RIVN240223P00017000,17.0,USD,2.84,0.3699999,14.979753,12.0,714,2.88,2.93,REGULAR,2024-01-25 14:46:10,0.8105487695312499,True,19.84,13.0,3.58
RIVN,2024-02-02,calls,RIVN240202C00010500,10.5,USD,4.25,-1.5,-26.086956,3.0,19,4.1,4.2,REGULAR,2024-01-25 15:33:21,1.09375453125,True,14.75,19.5,3.59
RIVN,2026-01-16,puts,RIVN260116P00012500,12.5,USD,3.8,0.24000001,6.741574,11.0,50481,3.75,3.85,REGULAR,2024-01-25 14:40:00,0.654544470214844,False,16.3,17.5,3.61
RIVN,2024-09-20,calls,RIVN240920C00017500,17.5,USD,2.71,-0.17000008,-5.90278,11.0,377,2.5,2.55,REGULAR,2024-01-25 15:03:40,0.7365748999023438,False,20.21,12.5,3.61
RIVN,2024-09-20,calls,RIVN240920C00025000,25.0,USD,1.08,-0.15999997,-12.903223,15.0,1265,1.06,1.12,REGULAR,2024-01-25 15:39:11,0.7251004052734374,False,26.08,5.0,3.63
RIVN,2024-10-18,calls,RIVN241018C00022500,22.5,USD,1.6,-0.19999993,-11.111108,20.0,454,1.55,1.62,REGULAR,2024-01-24 20:52:21,0.72070591796875,False,24.1,7.5,3.69
RIVN,2024-01-26,calls,RIVN240126C00011000,11.0,USD,4.0,-0.6799998,-14.529911,5.0,23,3.65,3.7,REGULAR,2024-01-25 14:31:41,2.031254921875,True,15.0,19.0,3.75
FSR,2024-05-17,puts,FSR240517P00002500,2.5,USD,1.57,0.0,0.0,52.0,183,1.34,2.04,REGULAR,2024-01-11 19:33:48,3.156252109375,True,4.07,7.5,3.78
FSR,2024-01-26,puts,FSR240126P00002500,2.5,USD,1.57,0.0,0.0,1.0,70,1.74,1.8,REGULAR,2024-01-22 19:07:49,9.25000421875,True,4.07,7.5,3.78
RIVN,2024-10-18,calls,RIVN241018C00020000,20.0,USD,2.09,-0.3000002,-12.552309,4.0,1363,1.95,2.1,REGULAR,2024-01-25 15:47:57,0.7175321215820312,False,22.09,10.0,3.78
FSR,2024-02-23,puts,FSR240223P00002500,2.5,USD,1.55,0.0,0.0,0.0,6,1.7,1.91,REGULAR,2024-01-16 16:12:41,3.1875020312499998,True,4.05,7.5,3.84
RIVN,2024-09-20,calls,RIVN240920C00022500,22.5,USD,1.5,-0.15999997,-9.638552,13.0,519,1.38,1.45,REGULAR,2024-01-25 15:17:45,0.7226590234375,False,24.0,7.5,4.0
RIVN,2024-02-02,calls,RIVN240202C00011500,11.5,USD,3.7,-0.85000014,-18.681322,13.0,295,3.15,3.2,REGULAR,2024-01-25 14:35:02,0.8281267187499999,True,15.2,18.5,4.0
FSR,2026-09-18,puts,FSR260918P00002000,2.0,USD,1.6,0.0,0.0,5.0,20667,1.62,1.71,REGULAR,2024-01-19 14:33:43,1.2968785156249998,True,3.6,8.0,4.0
FSR,2024-02-09,puts,FSR240209P00002500,2.5,USD,1.5,0.0,0.0,5.0,62,1.7,1.86,REGULAR,2024-01-22 16:17:01,3.6875007812500002,True,4.0,7.5,4.0
FSR,2026-01-16,puts,FSR260116P00002000,2.0,USD,1.58,0.0,0.0,2.0,1246,1.58,1.66,REGULAR,2024-01-19 18:36:54,1.3750031249999999,True,3.58,8.0,4.06
RIVN,2024-01-26,calls,RIVN240126C00012000,12.0,USD,3.55,0.0,0.0,1.0,4,2.61,2.7,REGULAR,2024-01-24 18:03:59,1.5000025,True,15.55,18.0,4.07
RIVN,2024-03-01,calls,RIVN240301C00011500,11.5,USD,3.65,-0.5999999,-14.117645,1.0,5,3.5,3.6,REGULAR,2024-01-25 15:44:58,0.86914193359375,True,15.15,18.5,4.07
RIVN,2025-12-19,puts,RIVN251219P00012500,12.5,USD,3.45,0.0,0.0,3.0,2243,3.65,3.8,REGULAR,2024-01-24 16:38:16,0.6562534375000001,False,15.95,17.5,4.07
RIVN,2024-03-01,calls,RIVN240301C00012500,12.5,USD,3.42,0.0,0.0,4.0,120,2.75,2.84,REGULAR,2024-01-24 20:13:10,0.8457046679687499,True,15.92,17.5,4.12
RIVN,2024-02-09,puts,RIVN240209P00017000,17.0,USD,2.53,0.53,26.499998,3.0,459,2.51,2.57,REGULAR,2024-01-24 18:41:21,0.73437765625,True,19.53,13.0,4.14
RIVN,2024-02-16,puts,RIVN240216P00017000,17.0,USD,2.5,0.45000005,21.951221,100.0,1939,2.63,2.69,REGULAR,2024-01-24 16:16:22,0.7246121289062499,True,19.5,13.0,4.2
RIVN,2024-03-01,puts,RIVN240301P00017500,17.5,USD,2.4,0.0,0.0,1.0,225,3.4,3.45,REGULAR,2024-01-24 14:49:06,0.8085956640624999,True,19.9,12.5,4.21
RIVN,2024-02-23,calls,RIVN240223C00011500,11.5,USD,3.55,-0.85000014,-19.318184,10.0,50,3.45,3.55,REGULAR,2024-01-25 14:47:07,0.914063359375,True,15.05,18.5,4.21
RIVN,2024-02-02,puts,RIVN240202P00017000,17.0,USD,2.46,0.5500001,28.795815,68.0,756,2.4,2.46,REGULAR,2024-01-25 15:47:27,0.7812521875,True,19.46,13.0,4.28
RIVN,2024-03-01,puts,RIVN240301P00016500,16.5,USD,2.54,0.3499999,15.981731,2.0,94,2.64,2.68,REGULAR,2024-01-25 14:49:35,0.804689453125,True,19.04,13.5,4.31
RIVN,2024-09-20,calls,RIVN240920C00020000,20.0,USD,1.87,-0.2800001,-13.02326,36.0,944,1.81,2.02,REGULAR,2024-01-25 15:46:39,0.73437765625,False,21.87,10.0,4.35
RIVN,2024-02-09,calls,RIVN240209C00012500,12.5,USD,3.26,0.0,0.0,2.0,2,2.36,2.41,REGULAR,2024-01-19 20:29:33,0.8007832421875,True,15.76,17.5,4.37
RIVN,2024-06-21,puts,RIVN240621P00015000,15.0,USD,2.75,0.28999996,11.788616,40.0,28311,2.74,2.77,REGULAR,2024-01-25 15:45:41,0.6909210595703126,True,17.75,15.0,4.45
RIVN,2024-01-26,puts,RIVN240126P00017000,17.0,USD,2.38,0.6300001,36.000008,208.0,3637,2.32,2.37,REGULAR,2024-01-25 15:47:27,1.171879140625,True,19.38,13.0,4.46
RIVN,2024-06-21,calls,RIVN240621C00015000,15.0,USD,2.72,-0.37999988,-12.258061,507.0,4107,2.71,2.73,REGULAR,2024-01-25 15:48:13,0.7680687255859376,False,17.72,15.0,4.51
FSR,2025-01-17,puts,FSR250117P00002000,2.0,USD,1.44,0.0,0.0,1.0,5801,1.48,2.05,REGULAR,2024-01-24 15:28:54,2.5781285546875,True,3.44,8.0,4.56
RIVN,2024-03-15,calls,RIVN240315C00012500,12.5,USD,3.0,-0.54999995,-15.492957,86.0,525,3.0,3.05,REGULAR,2024-01-25 15:36:36,0.8535170898437501,True,15.5,17.5,4.83
FSR,2024-08-16,puts,FSR240816P00002000,2.0,USD,1.37,0.0,0.0,7.0,8,1.38,2.29,REGULAR,2024-01-19 20:19:16,3.93750015625,True,3.37,8.0,4.84
RIVN,2024-02-02,calls,RIVN240202C00012500,12.5,USD,2.95,0.0,0.0,1.0,10,2.25,2.29,REGULAR,2024-01-24 18:42:29,0.8242205078124999,True,15.45,17.5,4.93
RIVN,2024-02-23,puts,RIVN240223P00016500,16.5,USD,2.24,0.19000006,9.268295,7.0,1024,2.53,2.57,REGULAR,2024-01-25 15:11:00,0.8242205078124999,True,18.740000000000002,13.5,5.03
FSR,2024-04-19,puts,FSR240419P00002000,2.0,USD,1.29,0.0,0.0,95.0,495,1.21,1.55,REGULAR,2024-01-19 18:07:57,2.2656293359374997,True,3.29,8.0,5.2
RIVN,2024-02-16,calls,RIVN240216C00012000,12.0,USD,2.9,-0.6999998,-19.44444,25.0,34,2.87,2.91,REGULAR,2024-01-25 14:44:47,0.78711150390625,True,14.9,18.0,5.21
RIVN,2024-03-01,puts,RIVN240301P00016000,16.0,USD,2.25,0.47000003,26.404497,7.0,173,2.26,2.3,REGULAR,2024-01-25 15:11:01,0.788088056640625,True,18.25,14.0,5.22
FSR,2024-05-17,puts,FSR240517P00002000,2.0,USD,1.27,0.0,0.0,1.0,1864,1.25,1.4,REGULAR,2024-01-24 15:55:56,1.5937520312499998,True,3.27,8.0,5.3
RIVN,2024-02-23,puts,RIVN240223P00016000,16.0,USD,2.2,0.43000007,24.293789,61.0,2120,2.15,2.18,REGULAR,2024-01-25 15:36:36,0.804689453125,True,18.2,14.0,5.36
RIVN,2024-06-21,calls,RIVN240621C00027500,27.5,USD,0.39,-0.110000014,-22.000004,66.0,2977,0.37,0.4,REGULAR,2024-01-25 15:47:00,0.7324245507812499,False,27.89,2.5,5.41
RIVN,2024-02-16,puts,RIVN240216P00016500,16.5,USD,2.09,0.54999995,35.714283,87.0,264,2.23,2.27,REGULAR,2024-01-25 15:14:23,0.7128934960937501,True,18.59,13.5,5.46
RIVN,2024-02-23,calls,RIVN240223C00012500,12.5,USD,2.66,-0.9399998,-26.111107,3.0,48,2.71,2.76,REGULAR,2024-01-25 15:44:52,0.89257919921875,True,15.16,17.5,5.58
FSR,2024-01-26,puts,FSR240126P00002000,2.0,USD,1.2,0.00999999,0.8403353,3.0,314,1.23,1.3,REGULAR,2024-01-25 15:06:12,7.500000625,True,3.2,8.0,5.67
FSR,2024-03-01,puts,FSR240301P00002000,2.0,USD,1.2,0.0,0.0,0.0,3,0.91,2.41,REGULAR,2024-01-17 20:24:26,6.562501796875001,True,3.2,8.0,5.67
FSR,2024-02-16,puts,FSR240216P00002000,2.0,USD,1.2,0.0,0.0,10.0,28934,1.22,1.34,REGULAR,2024-01-24 19:53:27,2.6562533593750004,True,3.2,8.0,5.67
RIVN,2025-01-17,puts,RIVN250117P00012500,12.5,USD,2.62,0.18999982,7.818922,2013.0,30835,2.62,2.67,REGULAR,2024-01-25 15:36:44,0.6901886450195314,False,15.120000000000001,17.5,5.68
RIVN,2024-02-16,calls,RIVN240216C00012500,12.5,USD,2.62,-1.0,-27.62431,1.0,38,2.45,2.51,REGULAR,2024-01-25 15:25:35,0.773439765625,True,15.120000000000001,17.5,5.68
FSR,2024-02-23,puts,FSR240223P00002000,2.0,USD,1.19,0.0,0.0,10.0,50,1.23,1.35,REGULAR,2024-01-19 15:25:26,2.5312536718749996,True,3.19,8.0,5.72
RIVN,2024-06-21,calls,RIVN240621C00017500,17.5,USD,1.83,-0.30000007,-14.08451,274.0,7186,1.82,1.84,REGULAR,2024-01-25 15:43:29,0.7485376708984376,False,19.33,12.5,5.83
FSR,2024-02-02,puts,FSR240202P00002000,2.0,USD,1.17,0.0,0.0,1.0,2409,1.2,1.38,REGULAR,2024-01-24 17:56:45,4.62500421875,True,3.17,8.0,5.84
FSR,2024-03-15,puts,FSR240315P00002000,2.0,USD,1.17,0.0,0.0,142.0,670,1.27,1.39,REGULAR,2024-01-24 14:46:44,2.43750390625,True,3.17,8.0,5.84
RIVN,2024-01-26,puts,RIVN240126P00016500,16.5,USD,1.91,0.64,50.3937,170.0,2374,1.84,1.91,REGULAR,2024-01-25 15:40:41,1.171879140625,True,18.41,13.5,6.07
FSR,2026-01-16,puts,FSR260116P00001500,1.5,USD,1.2,0.0,0.0,10.0,2967,1.15,1.21,REGULAR,2024-01-24 16:06:55,1.4375028125,True,2.7,8.5,6.08
RIVN,2024-02-16,calls,RIVN240216C00013000,13.0,USD,2.36,-1.4200001,-37.56614,7.0,5,2.1,2.13,REGULAR,2024-01-23 14:30:03,0.7753928710937501,True,15.36,17.0,6.2
FSR,2024-02-09,puts,FSR240209P00002000,2.0,USD,1.1,0.0,0.0,1.0,66,1.22,1.33,REGULAR,2024-01-24 16:56:23,3.0000025,True,3.1,8.0,6.27
RIVN,2024-02-02,puts,RIVN240202P00016500,16.5,USD,1.85,0.35000002,23.333336,59.0,794,1.96,2.0,REGULAR,2024-01-25 15:28:01,0.7578149218750001,True,18.35,13.5,6.3
FSR,2026-01-16,calls,FSR260116C00004500,4.5,USD,0.75,0.0,0.0,18.0,37,0.05,3.4,REGULAR,2023-11-17 20:53:09,0.0,False,5.25,5.5,6.33
FSR,2026-09-18,puts,FSR260918P00001500,1.5,USD,1.13,0.0,0.0,13.0,400,0.29,2.93,REGULAR,2024-01-22 20:16:28,0.0,True,2.63,8.5,6.52
RIVN,2026-01-16,puts,RIVN260116P00010000,10.0,USD,2.55,0.03999996,1.5936241,12.0,1581,2.57,2.62,REGULAR,2024-01-25 14:57:09,0.692385888671875,False,12.55,20.0,6.84
RIVN,2024-02-23,puts,RIVN240223P00015500,15.5,USD,1.83,0.37,25.342464,531.0,280,1.83,1.87,REGULAR,2024-01-25 15:38:10,0.81445498046875,True,17.33,14.5,6.92
RIVN,2024-01-26,calls,RIVN240126C00012500,12.5,USD,2.2,-0.79999995,-26.666664,5.0,38,2.15,2.21,REGULAR,2024-01-25 14:50:41,0.500005,True,14.7,17.5,6.95
RIVN,2024-02-09,puts,RIVN240209P00016000,16.0,USD,1.74,0.45000005,34.883724,50.0,819,1.72,1.76,REGULAR,2024-01-25 15:36:36,0.7314479980468749,True,17.74,14.0,7.05
RIVN,2024-10-18,puts,RIVN241018P00012500,12.5,USD,2.16,0.1400001,6.9306984,1.0,557,2.18,2.23,REGULAR,2024-01-25 15:35:06,0.6953155468750001,False,14.66,17.5,7.1
RIVN,2024-03-15,puts,RIVN240315P00015000,15.0,USD,1.85,0.30000007,19.354845,716.0,37335,1.84,1.86,REGULAR,2024-01-25 15:48:03,0.7641625146484375,True,16.85,15.0,7.11
RIVN,2025-12-19,puts,RIVN251219P00010000,10.0,USD,2.45,0.049999952,2.0833313,1.0,3015,2.48,2.56,REGULAR,2024-01-25 14:30:02,0.6926300268554688,False,12.45,20.0,7.16
RIVN,2024-03-01,puts,RIVN240301P00015500,15.5,USD,1.77,0.18999994,12.025312,19.0,168,1.94,1.99,REGULAR,2024-01-25 15:00:14,0.7949239257812499,True,17.27,14.5,7.19
RIVN,2024-06-21,calls,RIVN240621C00020000,20.0,USD,1.22,-0.25,-17.006802,770.0,10668,1.22,1.24,REGULAR,2024-01-25 15:45:55,0.7397486962890624,False,21.22,10.0,7.2
RIVN,2024-02-16,puts,RIVN240216P00016000,16.0,USD,1.7,0.21000004,14.093963,86.0,620,1.9,1.93,REGULAR,2024-01-25 15:15:22,0.7402369726562499,True,17.7,14.0,7.24
RIVN,2024-02-02,calls,RIVN240202C00013000,13.0,USD,2.05,-0.73,-26.258993,18.0,6,1.77,1.81,REGULAR,2024-01-25 15:04:10,0.7148466015625,True,15.05,17.0,7.29
RIVN,2024-03-01,calls,RIVN240301C00014000,14.0,USD,1.88,-0.4799999,-20.33898,218.0,44,1.86,1.9,REGULAR,2024-01-25 15:37:47,0.8349625878906248,True,15.879999999999999,16.0,7.51
RIVN,2024-02-09,puts,RIVN240209P00016500,16.5,USD,1.56,0.0,0.0,23.0,74,2.11,2.15,REGULAR,2024-01-24 19:37:50,0.73633076171875,True,18.06,13.5,7.65
RIVN,2024-09-20,puts,RIVN240920P00012500,12.5,USD,2.02,0.24000001,13.483147,3.0,1149,2.04,2.09,REGULAR,2024-01-25 14:40:15,0.700198310546875,False,14.52,17.5,7.66
RIVN,2024-02-02,puts,RIVN240202P00016000,16.0,USD,1.57,0.47000003,42.727272,316.0,1125,1.58,1.59,REGULAR,2024-01-25 15:47:56,0.7773459765625,True,17.57,14.0,7.92
RIVN,2024-06-21,calls,RIVN240621C00025000,25.0,USD,0.56,-0.16000003,-22.222225,187.0,11197,0.55,0.59,REGULAR,2024-01-25 15:47:21,0.73633076171875,False,25.56,5.0,7.93
FSR,2025-01-17,puts,FSR250117P00001500,1.5,USD,0.95,0.0,0.0,10.0,3743,1.03,1.1,REGULAR,2024-01-19 17:10:59,1.5937520312499998,True,2.45,8.5,7.95
RIVN,2024-06-21,calls,RIVN240621C00022500,22.5,USD,0.82,-0.19999999,-19.607841,140.0,6052,0.81,0.85,REGULAR,2024-01-25 15:46:46,0.735354208984375,False,23.32,7.5,8.15
RIVN,2024-02-23,calls,RIVN240223C00014000,14.0,USD,1.74,-0.52,-23.008848,82.0,376,1.75,1.79,REGULAR,2024-01-25 15:45:34,0.858399853515625,True,15.74,16.0,8.2
RIVN,2024-03-15,calls,RIVN240315C00015000,15.0,USD,1.62,-0.38,-19.0,606.0,2855,1.61,1.63,REGULAR,2024-01-25 15:48:02,0.805666005859375,False,16.62,15.0,8.26
RIVN,2024-03-01,puts,RIVN240301P00015000,15.0,USD,1.6,0.29000008,22.137411,19.0,145,1.64,1.67,REGULAR,2024-01-25 15:31:25,0.7919942675781251,True,16.6,15.0,8.38
FSR,2024-03-15,puts,FSR240315P00001500,1.5,USD,0.89,0.15999997,21.917803,26.0,1643,0.77,0.86,REGULAR,2024-01-25 14:46:58,1.875000625,True,2.39,8.5,8.55
RIVN,2024-02-23,puts,RIVN240223P00015000,15.0,USD,1.57,0.36,29.752066,187.0,2088,1.52,1.56,REGULAR,2024-01-25 15:47:07,0.8115253222656249,True,16.57,15.0,8.55
RIVN,2024-03-01,calls,RIVN240301C00014500,14.5,USD,1.62,-0.5300001,-24.651165,54.0,27,1.6,1.66,REGULAR,2024-01-25 15:45:31,0.8320329296874999,True,16.12,15.5,8.57
RIVN,2024-02-02,calls,RIVN240202C00013500,13.5,USD,1.72,-0.3599999,-17.307688,11.0,27,1.41,1.41,REGULAR,2024-01-25 14:44:37,0.7460962890625,True,15.22,16.5,8.59
FSR,2024-03-01,puts,FSR240301P00001500,1.5,USD,0.87,0.120000005,16.0,1.0,22,0.62,0.94,REGULAR,2024-01-25 15:14:56,1.6875015625,True,2.37,8.5,8.77
RIVN,2024-03-01,calls,RIVN240301C00029000,29.0,USD,0.1,0.08,400.0,2.0,6,0.0,0.09,REGULAR,2024-01-25 14:31:54,1.0234423828125,False,29.1,1.0,9.0
RIVN,2024-02-09,calls,RIVN240209C00029500,29.5,USD,0.05,0.0,0.0,0.0,100,0.0,0.06,REGULAR,2024-01-09 18:22:42,1.5000025,False,29.55,0.5,9.0
RIVN,2024-01-26,calls,RIVN240126C00013000,13.0,USD,1.69,-0.78999996,-31.85484,16.0,90,1.67,1.72,REGULAR,2024-01-25 15:35:16,0.937500625,True,14.69,17.0,9.06
FSR,2024-05-17,puts,FSR240517P00001500,1.5,USD,0.84,0.0,0.0,213.0,4430,0.87,0.91,REGULAR,2024-01-24 18:52:15,1.75000125,True,2.34,8.5,9.12
RIVN,2024-01-26,puts,RIVN240126P00016000,16.0,USD,1.38,0.52,60.465115,3422.0,6925,1.33,1.37,REGULAR,2024-01-25 15:48:00,0.79687703125,True,17.38,14.0,9.14
RIVN,2024-02-16,puts,RIVN240216P00015500,15.5,USD,1.4,0.23000002,19.658121,54.0,452,1.53,1.56,REGULAR,2024-01-25 15:14:20,0.719729365234375,True,16.9,14.5,9.36
FSR,2024-02-02,puts,FSR240202P00001500,1.5,USD,0.82,0.120000005,17.142857,3.0,712,0.74,0.84,REGULAR,2024-01-25 15:14:56,3.750000625,True,2.32,8.5,9.37
FSR,2024-04-19,puts,FSR240419P00001500,1.5,USD,0.8,0.0,0.0,25.0,473,0.85,0.9,REGULAR,2024-01-24 18:35:21,1.9062504687500001,True,2.3,8.5,9.62
RIVN,2024-03-01,calls,RIVN240301C00015000,15.0,USD,1.38,-0.35000002,-20.231216,96.0,100,1.38,1.42,REGULAR,2024-01-25 15:47:42,0.8271501660156249,False,16.38,15.0,9.87
RIVN,2024-02-16,calls,RIVN240216C00014000,14.0,USD,1.46,-0.6299999,-30.143536,357.0,119,1.45,1.47,REGULAR,2024-01-25 15:33:48,0.7578149218750001,True,15.46,16.0,9.96
FSR,2024-02-23,puts,FSR240223P00001500,1.5,USD,0.77,0.18,30.508476,1.0,7676,0.6,0.87,REGULAR,2024-01-25 15:06:13,3.156252109375,True,2.27,8.5,10.04
FSR,2026-01-16,calls,FSR260116C00005500,5.5,USD,0.4,0.0,0.0,2.0,252,0.0,3.05,REGULAR,2024-01-10 15:34:27,0.0,False,5.9,4.5,10.25
RIVN,2024-06-21,puts,RIVN240621P00012500,12.5,USD,1.55,0.18999994,13.970584,129.0,15618,1.54,1.57,REGULAR,2024-01-25 15:39:29,0.72851833984375,False,14.05,17.5,10.29
FSR,2024-01-26,puts,FSR240126P00001500,1.5,USD,0.75,0.06999999,10.294116,7.0,3222,0.73,0.77,REGULAR,2024-01-25 15:13:59,6.2500021875,True,2.25,8.5,10.33
FSR,2024-02-16,puts,FSR240216P00001500,1.5,USD,0.75,0.050000012,7.1428585,98.0,5441,0.76,0.86,REGULAR,2024-01-24 17:39:23,2.68750328125,True,2.25,8.5,10.33
FSR,2026-09-18,calls,FSR260918C00007000,7.0,USD,0.26,0.0,0.0,15.0,530,0.23,0.28,REGULAR,2024-01-24 19:02:55,1.3046909765624997,False,7.26,3.0,10.54
FSR,2026-09-18,puts,FSR260918P00001000,1.0,USD,0.77,0.0,0.0,8.0,20435,0.63,0.82,REGULAR,2024-01-23 16:12:02,1.21875390625,True,1.77,9.0,10.69
RIVN,2024-02-23,calls,RIVN240223C00015000,15.0,USD,1.27,-0.32000005,-20.125788,376.0,177,1.25,1.29,REGULAR,2024-01-25 15:35:24,0.840821904296875,False,16.27,15.0,10.81
RIVN,2024-02-16,puts,RIVN240216P00015000,15.0,USD,1.26,0.34999996,38.461533,428.0,9740,1.22,1.25,REGULAR,2024-01-25 15:40:10,0.7187528125,True,16.26,15.0,10.9
FSR,2026-01-16,calls,FSR260116C00007000,7.0,USD,0.25,0.0,0.0,27.0,1169,0.15,0.25,REGULAR,2024-01-24 20:45:11,1.3789093554687497,False,7.25,3.0,11.0
RIVN,2024-03-01,calls,RIVN240301C00015500,15.5,USD,1.19,-0.3499999,-22.727268,1013.0,712,1.2,1.22,REGULAR,2024-01-25 15:40:25,0.8300798242187499,False,16.69,14.5,11.18
RIVN,2024-03-01,puts,RIVN240301P00014500,14.5,USD,1.27,0.18999994,17.592587,15.0,198,1.38,1.41,REGULAR,2024-01-25 15:11:36,0.8027363476562499,False,15.77,15.5,11.2
FSR,2024-02-09,puts,FSR240209P00001500,1.5,USD,0.69,0.0,0.0,5.0,1093,0.72,0.84,REGULAR,2024-01-24 15:11:31,2.56250359375,True,2.19,8.5,11.32
RIVN,2024-02-09,puts,RIVN240209P00015500,15.5,USD,1.16,0.15999997,15.999996,18.0,254,1.37,1.41,REGULAR,2024-01-25 14:58:30,0.7324245507812499,True,16.66,14.5,11.5
RIVN,2024-02-02,puts,RIVN240202P00015500,15.5,USD,1.16,0.35999995,44.999992,413.0,528,1.15,1.18,REGULAR,2024-01-25 15:48:56,0.71679970703125,True,16.66,14.5,11.5
RIVN,2024-02-02,calls,RIVN240202C00029500,29.5,USD,0.04,0.0,0.0,100.0,8,0.0,0.06,REGULAR,2024-01-10 15:19:30,2.000005,False,29.54,0.5,11.5
RIVN,2024-02-09,calls,RIVN240209C00014000,14.0,USD,1.28,-1.0799999,-45.76271,32.0,128,1.25,1.29,REGULAR,2024-01-25 15:43:30,0.7421900781249999,True,15.28,16.0,11.5
FSR,2026-01-16,puts,FSR260116P00001000,1.0,USD,0.72,0.0,0.0,10.0,1019,0.72,0.75,REGULAR,2024-01-24 16:37:04,1.4453152734375,True,1.72,9.0,11.5
RIVN,2025-01-17,puts,RIVN250117P00010000,10.0,USD,1.56,0.06999993,4.6979823,420.0,18652,1.58,1.62,REGULAR,2024-01-25 15:29:21,0.7304714453125,False,11.56,20.0,11.82
RIVN,2024-02-16,calls,RIVN240216C00014500,14.5,USD,1.17,-0.64,-35.359116,723.0,32,1.15,1.17,REGULAR,2024-01-25 15:45:34,0.7314479980468749,True,15.67,15.5,12.25
RIVN,2024-03-01,calls,RIVN240301C00016000,16.0,USD,1.04,-0.26999998,-20.610687,16291.0,59062,1.02,1.04,REGULAR,2024-01-25 15:48:24,0.8261736132812498,False,17.04,14.0,12.46
RIVN,2024-02-23,calls,RIVN240223C00015500,15.5,USD,1.07,-0.27999997,-20.740738,109.0,308,1.06,1.09,REGULAR,2024-01-25 15:39:01,0.84179845703125,False,16.57,14.5,12.55
RIVN,2024-02-09,puts,RIVN240209P00015000,15.0,USD,1.09,0.35000002,47.297302,536.0,779,1.06,1.1,REGULAR,2024-01-25 15:46:48,0.73633076171875,True,16.09,15.0,12.76
RIVN,2024-03-01,puts,RIVN240301P00014000,14.0,USD,1.15,0.26999998,30.681816,32.0,144,1.14,1.16,REGULAR,2024-01-25 15:43:19,0.80664255859375,False,15.15,16.0,12.91
FSR,2026-01-16,calls,FSR260116C00000500,0.5,USD,0.68,0.0,0.0,7.0,460,0.53,0.69,REGULAR,2024-01-24 20:33:47,1.734376328125,True,1.1800000000000002,9.5,12.97
RIVN,2024-01-26,calls,RIVN240126C00013500,13.5,USD,1.18,-0.69000006,-36.8984,26.0,17,1.18,1.22,REGULAR,2024-01-25 15:41:20,0.73437765625,True,14.68,16.5,12.98
RIVN,2026-01-16,puts,RIVN260116P00007500,7.5,USD,1.56,0.03999996,2.6315765,3.0,6291,1.56,1.58,REGULAR,2024-01-24 16:09:19,0.735354208984375,False,9.06,22.5,13.42
FSR,2025-01-17,puts,FSR250117P00001000,1.0,USD,0.62,0.01999998,3.33333,7.0,2478,0.58,0.67,REGULAR,2024-01-24 20:57:44,1.5625021874999998,True,1.62,9.0,13.52
FSR,2026-09-18,calls,FSR260918C00004000,4.0,USD,0.41,0.0,0.0,4.0,156,0.15,4.95,REGULAR,2024-01-24 16:58:21,0.0,False,4.41,6.0,13.63
RIVN,2025-12-19,puts,RIVN251219P00007500,7.5,USD,1.51,0.059999943,4.137927,15.0,41210,1.51,1.57,REGULAR,2024-01-24 20:21:37,0.7426783544921874,False,9.01,22.5,13.9
FSR,2026-01-16,calls,FSR260116C00002500,2.5,USD,0.5,0.0,0.0,1.0,447,0.27,1.0,REGULAR,2024-01-25 15:00:08,2.46094134765625,False,3.0,7.5,14.0
